Algorithm,Imputer,Imbalance,Metric,Score
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Accuracy,97.08
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Accuracy,93.76
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Accuracy,96.91
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Accuracy,97.71
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.28
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.16
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,93.5
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,96.74
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Accuracy,97.51
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,97.28
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,97.39
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,93.5
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,96.74
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Accuracy,97.51
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Accuracy,97.65
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Accuracy,97.15
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Accuracy,93.99
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Accuracy,96.71
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Accuracy,97.87
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Accuracy,97.81
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Accuracy,96.76
NaiveBayes,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Accuracy,93.02
KNN,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Accuracy,96.55
SVM,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Accuracy,97.77
LogisticRegression,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Accuracy,97.24
DecisionTree,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Accuracy,96.56
NaiveBayes,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Accuracy,95.26
KNN,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Accuracy,96.67
SVM,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Accuracy,97.24
LogisticRegression,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Accuracy,99.64
DecisionTree,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Accuracy,99.64
NaiveBayes,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Accuracy,98.88
KNN,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Accuracy,99.05
SVM,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Accuracy,99.7
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Accuracy,99.64
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Accuracy,99.41
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Accuracy,98.1
KNN,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Accuracy,99.05
SVM,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Accuracy,99.59
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,95.99
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,94.73
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,86.26
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,94.21
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-Kappa,95.76
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,95.99
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,94.9
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,86.26
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,94.21
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-Kappa,95.76
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,95.99
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,94.44
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,86.26
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,94.21
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-Kappa,95.76
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Kappa,95.99
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Kappa,94.73
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Kappa,86.26
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Kappa,94.21
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-Kappa,95.76
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Kappa,95.99
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Kappa,94.79
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Kappa,86.26
KNN,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Kappa,94.21
SVM,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-Kappa,95.76
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Kappa,95.99
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Kappa,94.67
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Kappa,86.26
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Kappa,94.21
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-Kappa,95.76
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Kappa,95.99
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Kappa,94.62
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Kappa,86.26
KNN,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Kappa,94.21
SVM,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-Kappa,95.76
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,94.67
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,93.93
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,87.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,93.87
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-Kappa,95.13
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,94.67
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,93.36
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,87.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,93.87
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-Kappa,95.13
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Kappa,95.5
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Kappa,93.83
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Kappa,88.05
KNN,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Kappa,93.71
SVM,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-Kappa,95.89
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Kappa,95.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Kappa,93.14
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Kappa,82.98
KNN,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Kappa,91.22
SVM,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-Kappa,94.53
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Kappa,94.95
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Kappa,93.74
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Kappa,87.45
KNN,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Kappa,93.76
SVM,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-Kappa,95.19
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Kappa,99.87
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Kappa,99.48
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Kappa,99.87
KNN,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Kappa,98.71
SVM,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-Kappa,99.87
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Kappa,99.87
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Kappa,99.34
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Kappa,99.87
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Kappa,98.29
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-Kappa,99.87
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,95.48
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,93.93
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,87.52
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,93.81
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-Kappa,95.42
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,95.48
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,94.1
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,87.52
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,93.81
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-Kappa,95.42
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,95.48
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,94.39
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,87.52
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,93.81
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-Kappa,95.42
LogisticRegression,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Kappa,95.48
DecisionTree,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Kappa,94.1
NaiveBayes,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Kappa,87.52
KNN,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Kappa,93.81
SVM,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-Kappa,95.42
LogisticRegression,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Kappa,95.48
DecisionTree,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Kappa,94.33
NaiveBayes,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Kappa,87.52
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Kappa,93.81
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-Kappa,95.42
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Kappa,95.48
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Kappa,94.39
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Kappa,87.52
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Kappa,93.81
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-Kappa,95.42
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Kappa,95.48
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Kappa,94.16
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Kappa,87.52
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Kappa,93.81
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-Kappa,95.42
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,94.56
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,94.33
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,87.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,93.47
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-Kappa,95.02
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,94.56
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,94.79
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,87.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,93.47
SVM,KNNImptuer__SimpleImputer_mode,OriginalData,Test-Kappa,95.02
LogisticRegression,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Kappa,95.25
DecisionTree,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Kappa,94.24
NaiveBayes,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Kappa,87.79
KNN,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Kappa,93.37
SVM,KNNImptuer__SimpleImputer_mode,AllKNN,Test-Kappa,95.7
LogisticRegression,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Kappa,95.42
DecisionTree,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Kappa,93.23
NaiveBayes,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Kappa,85.67
KNN,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Kappa,92.75
SVM,KNNImptuer__SimpleImputer_mode,CondensedNearestNeighbour,Test-Kappa,95.32
LogisticRegression,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Kappa,94.46
DecisionTree,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Kappa,93.11
NaiveBayes,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Kappa,90.48
KNN,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Kappa,93.33
SVM,KNNImptuer__SimpleImputer_mode,EditedNearestNeighbours,Test-Kappa,94.46
LogisticRegression,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Kappa,99.29
DecisionTree,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Kappa,99.29
NaiveBayes,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Kappa,97.75
KNN,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Kappa,98.11
SVM,KNNImptuer__SimpleImputer_mode,InstanceHardnessThreshold,Test-Kappa,99.41
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Kappa,99.29
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Kappa,98.81
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Kappa,96.21
KNN,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Kappa,98.1
SVM,KNNImptuer__SimpleImputer_mode,RandomUnderSampler,Test-Kappa,99.17
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1717.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1711.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1571.0
KNN,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1717.0
SVM,SimpleImputer_mean__SimpleImputer_mode,MWMOTE,Test-TP,1729.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1717.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1715.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1571.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1717.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SMOTE,Test-TP,1729.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1717.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1707.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1571.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1717.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ADASYN,Test-TP,1729.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-TP,1717.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-TP,1709.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-TP,1571.0
KNN,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-TP,1717.0
SVM,SimpleImputer_mean__SimpleImputer_mode,BorderlineSMOTE,Test-TP,1729.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-TP,1717.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-TP,1710.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-TP,1571.0
KNN,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-TP,1717.0
SVM,SimpleImputer_mean__SimpleImputer_mode,KMeansSMOTE,Test-TP,1729.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-TP,1717.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-TP,1710.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-TP,1571.0
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-TP,1717.0
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomOverSampler,Test-TP,1729.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-TP,1717.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-TP,1709.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-TP,1571.0
KNN,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-TP,1717.0
SVM,SimpleImputer_mean__SimpleImputer_mode,SVMSMOTE,Test-TP,1729.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,1696.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,1685.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,1585.0
KNN,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,1705.0
SVM,SimpleImputer_mean__SimpleImputer_mode,ClusterCentroids,Test-TP,1702.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,1696.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,1682.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,1585.0
KNN,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,1705.0
SVM,SimpleImputer_mean__SimpleImputer_mode,OriginalData,Test-TP,1702.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-TP,1358.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-TP,1349.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-TP,1268.0
KNN,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-TP,1354.0
SVM,SimpleImputer_mean__SimpleImputer_mode,AllKNN,Test-TP,1363.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-TP,1339.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-TP,1325.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-TP,1200.0
KNN,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-TP,1333.0
SVM,SimpleImputer_mean__SimpleImputer_mode,CondensedNearestNeighbour,Test-TP,1353.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-TP,755.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-TP,747.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-TP,705.0
KNN,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-TP,757.0
SVM,SimpleImputer_mean__SimpleImputer_mode,EditedNearestNeighbours,Test-TP,756.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-TP,773.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-TP,770.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-TP,773.0
KNN,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-TP,764.0
SVM,SimpleImputer_mean__SimpleImputer_mode,InstanceHardnessThreshold,Test-TP,773.0
LogisticRegression,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-TP,758.0
DecisionTree,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-TP,754.0
NaiveBayes,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-TP,758.0
KNN,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-TP,746.0
SVM,SimpleImputer_mean__SimpleImputer_mode,RandomUnderSampler,Test-TP,758.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1708.0
DecisionTree,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1708.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1592.0
KNN,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1711.0
SVM,KNNImptuer__SimpleImputer_mode,MWMOTE,Test-TP,1718.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1708.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1705.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1592.0
KNN,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1711.0
SVM,KNNImptuer__SimpleImputer_mode,SMOTE,Test-TP,1718.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1708.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1710.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1592.0
KNN,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1711.0
SVM,KNNImptuer__SimpleImputer_mode,ADASYN,Test-TP,1718.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-TP,1708.0
DecisionTree,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-TP,1707.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-TP,1592.0
KNN,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-TP,1711.0
SVM,KNNImptuer__SimpleImputer_mode,BorderlineSMOTE,Test-TP,1718.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-TP,1708.0
DecisionTree,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-TP,1709.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-TP,1592.0
KNN,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-TP,1711.0
SVM,KNNImptuer__SimpleImputer_mode,KMeansSMOTE,Test-TP,1718.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-TP,1708.0
DecisionTree,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-TP,1709.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-TP,1592.0
KNN,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-TP,1711.0
SVM,KNNImptuer__SimpleImputer_mode,RandomOverSampler,Test-TP,1718.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-TP,1708.0
DecisionTree,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-TP,1705.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-TP,1592.0
KNN,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-TP,1711.0
SVM,KNNImptuer__SimpleImputer_mode,SVMSMOTE,Test-TP,1718.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,1690.0
DecisionTree,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,1686.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,1586.0
KNN,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,1708.0
SVM,KNNImptuer__SimpleImputer_mode,ClusterCentroids,Test-TP,1701.0
LogisticRegression,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,1690.0
DecisionTree,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,1692.0
NaiveBayes,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,1586.0
KNN,KNNImptuer__SimpleImputer_mode,OriginalData,Test-TP,1708.0
